STATION,LATITUDE,LONGITUDE,ELEVATION,NAME,REPORT_TYPE,CALL_SIGN,COUNTRY,US_State
87571099999,-34.609939,-58.612592,17.98,"EL PALOMAR, AR",FM-12,99999,AR,-
87576099999,-34.822222,-58.535833,20.42,"MINISTRO PISTARINI, AR",FM-12,99999,AR,-
87582099999,-34.559175,-58.415606,5.48,"AEROPARQUE JORGE NEWBERY, AR",FM-12,99999,AR,-
87585099999,-34.5833333,-58.4833333,25,"BUENOS AIRES OBS, AR",FM-12,99999,AR,-
87593099999,-34.972222,-57.894694,21.94,"LA PLATA, AR",FM-12,99999,AR,-
87596099999,-35.3666666,-57.2833333,16,"PUNTA INDIO B.A., AR",FM-12,99999,AR,-
87616099999,-36.217,-65.433,312,"VICTORICA, AR",FM-12,99999,AR,-
87623099999,-36.588322,-64.275694,192.02,"SANTA ROSA, AR",FM-12,99999,AR,-
87637099999,-37.45334,-61.89072,233,"CORONEL SUAREZ AERO, AR",FM-12,99999,AR,-
87640099999,-36.2,-61.0666666,94,"BOLIVAR AERO, AR",FM-12,99999,AR,-
87641099999,-36.8333333,-59.8833333,146,"AZUL AERO, AR",FM-12,99999,AR,-
87642099999,-36.75,-59.8333333,132,"AZUL AIRPORT, AR",FM-16,99999,AR,-
87643099999,-36.89058,-60.2228,165,"OLAVARRIA AERO, AR",FM-12,99999,AR,-
87645099999,-37.237392,-59.227922,174.95,"TANDIL, AR",FM-12,99999,AR,-
87648099999,-36.35,-57.7333333,9,"DOLORES AIRPORT, AR",FM-12,99999,AR,-
87649099999,-37.7166666,-59.7833333,207,"BENITO JUAREZ, AR",FM-12,99999,AR,-
87659099999,-36.883,-56.667,9,"FARO PUNTA MEDANOS, AR",FM-12,99999,AR,-
87663099999,-37.235408,-57.029239,9.75,"VILLA GESELL, AR",FM-12,99999,AR,-
87679099999,-37.6,-62.3833333,304,"PIGUE AIRPORT, AR",FM-12,99999,AR,-
87688099999,-38.386911,-60.329711,121.92,"TRES ARROYOS, AR",FM-12,99999,AR,-
87692099999,-37.934167,-57.573333,21.64,"MAR DEL PLATA, AR",FM-12,99999,AR,-
87715099999,-38.949,-68.155711,272.79,"PRESIDENTE PERON, AR",FM-12,99999,AR,-
87736099999,-39.0166667,-64.0833333,79,"RIO COLORADO, AR",FM-12,99999,AR,-
87750099999,-38.724967,-62.169317,74.98,"COMANDANTE ESPORA, AR",FM-12,99999,AR,-
87761099999,-40.075383,-71.137294,783.03,"AVIADOR C CAMPOS, AR",FM-12,99999,AR,-
87765099999,-41.151172,-71.157542,846.12,"SAN CARLOS DE BARILOCHE, AR",FM-12,99999,AR,-
87774099999,-41.25,-68.7333333,888,"MAQUINCHAO, AR",FM-12,99999,AR,-
87784099999,-40.75716,-65.03093,20,"SAN ANTONIO OESTE AERO, AR",FM-12,99999,AR,-
87789599999,-42.759161,-65.102725,129.84,"EL TEHUELCHE, AR",FM-12,99999,AR,-
87791099999,-40.869222,-63.000389,6.09,"GOBERNADOR CASTELLO, AR",FM-12,99999,AR,-
87800099999,-41.943189,-71.532289,344.72,"EL BOLSON, AR",FM-12,99999,AR,-
87803099999,-42.90795,-71.139472,798.88,"ESQUEL, AR",FM-12,99999,AR,-
87814099999,-43.8166667,-68.8833333,460,"PASO DE INDIOS, AR",FM-12,99999,AR,-
87828099999,-43.2105,-65.270319,42.97,"ALMIRANTE ZAR, AR",FM-12,99999,AR,-
87852099999,-46.5166667,-71.0166667,429,"PERITO MORENO AIRPORT, AR",FM-12,99999,AR,-
87860099999,-45.785347,-67.465508,57.91,"COMODORO RIVADAVIA, AR",FM-12,99999,AR,-
87880099999,-48.7833333,-70.1666667,356,"GOBERNADOR GREGORES, AR",FM-12,99999,AR,-
87896099999,-47.735292,-65.904097,81.07,"PUERTO DESEADO, AR",FM-12,99999,AR,-
87903599999,-50.280322,-72.053103,203.91,"EL CALAFATE, AR",FM-16,99999,AR,-
87904099999,-50.2666666,-72.05,199,"EL CALAFATE AERO, AR",FM-12,99999,AR,-
87909099999,-49.306775,-67.802589,57.91,"SAN JULIAN, AR",FM-12,99999,AR,-
87912099999,-50.01655,-68.579197,110.94,"SANTA CRUZ, AR",FM-12,99999,AR,-
87925099999,-51.608875,-69.312636,18.59,"RIO GALLEGOS, AR",FM-12,99999,AR,-
87928099999,-52.333,-68.35,24,"FARO CABO VIRGENES, AR",FM-12,99999,AR,-
87934099999,-53.777667,-67.749389,19.81,"RIO GRANDE, AR",FM-12,99999,AR,-
87938099999,-54.843278,-68.29575,21.64,"USHUAIA MALVINAS ARGENTINAS, AR",FM-12,99999,AR,-
88870099999,-51.4166666,-60.5666666,480,"MOUNT BYRON, FK",FM-12,99999,FK,-
88878099999,-51.3166666,-59.6,16,"PEBBLE ISLAND, UK",FM-12,99999,UK,-
88881099999,-51.6666666,-58.1,458,"MOUNT KENT, FK",FM-12,99999,FK,-
88883099999,-51.9,-60.9166666,17,"WEDDELL ISLAND, FK",FM-12,99999,FK,-
88884099999,-51.937,-60.062,34,"FOX BAY, FK",FM-12,99999,FK,-
88889099999,-51.822777,-58.447222,74.37,"MOUNT PLEASANT, FK",FM-12,99999,FK,-
88891099999,-51.685672,-57.777644,22.86,"STANLEY, FK",FM-15,99999,FK,-
88894099999,-52.15,-60.6,361,"MOUNT ALICE, FK",FM-12,99999,FK,-
88897099999,-52.4333333,-59.0833333,15,"SEA LION ISLAND, UK",FM-12,99999,UK,-
88900099999,-54,-38.05,2,"BIRD ISLAND, SX",FM-12,99999,SX,-
88903099999,-54.2833333,-36.5,3,"GRYTVIKEN, SX",FM-12,99999,SX,-
88963099999,-63.4,-56.9833333,24,"BASE ESPERANZA, AY",FM-12,99999,AY,-
88968099999,-60.7333333,-44.7333333,8,"BASE ORCADAS, AR",FM-12,99999,AR,-
89002099999,-70.6666666,-8.25,50,"NEUMAYER, AQ",FM-12,99999,AQ,-
89003099999,-71.15,-6.6833333,694,"HALVFARRYGGEN EP11, AY",FM-12,99999,AY,-
89004099999,-71.7,-2.8,817,"S.A.N.A.E. AWS, AY",FM-12,99999,AY,-
89009090001,-90,0,2835,"AMUNDSEN SCOTT, AY",FM-12,99999,AY,-
89013099999,-82.7666666,-13.05,1968,"BALDRICK AWS, AY",FM-12,99999,AY,-
89014099999,-73.05,-13.3833333,497,"NORDENSKIOLD BASE, AY",FM-12,99999,AY,-
89022099999,-75.61,-26.2722222,30,"HALLEY, AY",FM-12,99999,AY,-
89034099999,-77.8666666,-34.6166666,256,"BASE BELGRANO II, AQ",FM-12,99999,AQ,-
89050099999,-62.1833333,-58.8833333,14,"BELLINGSHAUSEN AWS, AQ",FM-12,99999,AQ,-
89053099999,-62.2333333,-58.6333333,11,"BASE CARLINI, AQ",FM-12,99999,AQ,-
89054099999,-62.1833333,-58.85,17,"DINAMET URUGUAY, AQ",FM-12,99999,AQ,-
89055099999,-64.2333333,-56.7166666,208,"BASE MARAMBIO CENTRO MET. ANTARTICO, AQ",FM-12,99999,AQ,-
89056099999,-62.1833333,-58.9833333,48,"CENTRO MET. ANTARTICO PDTE. EDUARDO FREI, AQ",FM-12,99999,AQ,-
89057099999,-62.5,-59.6833333,5,"BASE ARTURO PRAT, AY",FM-12,99999,AY,-
89058099999,-62.2166666,-58.9666666,10,"GREAT WALL, AQ",FM-12,99999,AQ,-
89059099999,-63.3166666,-56.6833333,10,"BASE BERNARDO O HIGGINS, AY",FM-12,99999,AY,-
89061089061,-64.766,-64.083,8,"PALMER STATION, AY",FM-12,99999,AY,-
89062099999,-67.5666666,-68.1166666,33,"ROTHERA, AQ",FM-12,99999,AQ,-
89063099999,-65.25,-64.2666666,11,"VERNADSKY, AQ",FM-12,99999,AQ,-
89064099999,-62.6666666,-60.3833333,12,"JUAN CARLOS I AWS, AY",FM-12,99999,AY,-
89065099999,-71.3166666,-68.2833333,69,"FOSSIL BLUFF, AY",FM-12,99999,AY,-
89066099999,-68.1166666,-67.1333333,7,"BASE SAN MARTIN, AY",FM-12,99999,AY,-
89108099999,-89,-1.0166666,2755,"HENRY, AY",FM-12,99999,AY,-
89132099999,-74.7666666,-136.8,141.5,"RUSSKAJA, AY",FM-12,99999,AY,-
89251099999,-62.2166666,-58.75,11,"KING SEJONG, AQ",FM-12,99999,AQ,-
89257099999,-75.8666666,-59.15,40,"UNIVERSITY WI ID 8925 LIMBERT AWS, AY",FM-12,99999,AY,-
89262099999,-67.0166666,-61.4666666,45,"UNIVERSITY WI ID 8926 LARSEN ICE SHELF, AY",FM-12,99999,AY,-
89266099999,-72.2,-60.1666666,115,"UNIVERSITY WI ID 8902 BUTLER ISLAND, AY",FM-12,99999,AY,-
89272099999,-74.8,-71.4833333,1589,"UNIVERSITY WI ID 8917 SKI BLU, AY",FM-12,99999,AY,-
89329099999,-83,-121.3833333,945,"HARRY, AY",FM-12,99999,AY,-
89332099999,-82.6166666,-137.0833333,549,"ELIZABETH, AY",FM-12,99999,AY,-
89376099999,-79.9833333,-178.6,55,"GILL, AY",FM-12,99999,AY,-
89377099999,-82.5166666,-174.45,55,"LETTAU, AY",FM-12,99999,AY,-
89504099999,-72.0166666,2.5333333,1277,"TROLL IN ANTARKTIS, AY",FM-12,99999,AY,-
89512099999,-70.7666666,11.8333333,119,"NOVOLAZAREVSKAJA, AY",FM-12,99999,AY,-
89514099999,-70.7666666,11.75,-999.9,"MAITRI, AY",FM-12,99999,AY,-
89532099999,-69,39.5833333,21,"SYOWA, AY",FM-12,99999,AY,-
89542099999,-67.6666666,45.85,50,"MOLODEZNAJA, AY",FM-12,99999,AY,-
89564099999,-67.6,62.8666666,16,"MAWSON, AY",FM-12,99999,AY,-
89570099999,-68.4666666,78.8166666,546.5,"DAVIS WHOOP WHOOP, AY",FM-12,99999,AY,-
89571099999,-68.5833333,77.9666666,23,"DAVIS, AY",FM-12,99999,AY,-
89573099999,-69.3666666,76.3666666,18,"ZHONGSHAN, AY",FM-12,99999,AY,-
89574099999,-69.3833333,76.3833333,64,"PROGRESS, AY",FM-12,99999,AY,-
89575099999,-69.75,73.7,46,"DRUZHNAJA 4, AY",FM-12,99999,AY,-
89577099999,-80.37,77.37,4084,"DOME PLATEAU DOME A, AY",FM-12,99999,AY,-
89578099999,-76.42,77.02,2830,"DOME PLATEAU EAGLE, AY",FM-12,99999,AY,-
89592099999,-66.55,93.0166666,40,"MIRNYJ, AY",FM-12,99999,AY,-
89600099999,-66.25,100.6,6,"EDGEWORTH DAVID, AY",FM-12,99999,AY,-
89601099999,-66.2666666,100.75,42,"OAZIC BANGERA, AY",FM-12,99999,AY,-
89606099999,-78.45,106.8666666,3488,"VOSTOK, AY",FM-12,99999,AY,-
89611099999,-66.2833333,110.5333333,42,"CASEY, AQ",FM-12,99999,AQ,-
89614099999,-66.7,111.5,727,"CASEY UPPER PETERSON RUNWAY, AY",FM-12,99999,AY,-
89615099999,-66.6833333,111.5333333,755,"WILKINS RUNWAY EAST, AU",FM-12,99999,AU,-
89625099999,-75.1,123.4,3233,"CONCORDIA, AQ",FM-12,99999,AQ,-
89642099999,-66.6666666,140.0166666,43,"DUMONT D URVILLE, AQ",FM-12,99999,AQ,-
89648099999,-75.5333333,145.8666666,2509,"MID POINT, AY",FM-12,99999,AY,-
89659099999,-73.6333333,160.65,1924,"PRIESTLEY GLACIER, AY",FM-12,99999,AY,-
89661099999,-73.5166666,169.75,568,"CAPE PHILLIPS, AY",FM-12,99999,AY,-
89662099999,-74.7,164.1,92,"BASE BAIA TERRA NOVA, AY",FM-12,99999,AY,-
89664087601,-77.88333,166.73333,24.1,"MCMURDO SOUND NAF, AY",FM-15,99999,AY,-
89666099999,-76.7166666,162.9666666,150,"CAPE ROSS, AY",FM-12,99999,AY,-
89667099999,-77.95,166.5,10,"PEGASUS NORTH, AY",FM-12,99999,AY,-
89674099999,-77.867358,167.056572,20.72,"WILLIAMS FIELD, AY",FM-15,99999,AY,-
89734099999,-77.3166666,39.7,3810,"DOME FUJI, AY",FM-12,99999,AY,-
89744099999,-74.0166666,43.05,3353,"RELAY STAT, AY",FM-12,99999,AY,-
89767099999,-70.9,69.8666666,84,"G3, AY",FM-12,99999,AY,-
89774099999,-73.45,76.7833333,2537,"DAVIS LGB 59 AWS, AY",FM-12,99999,AY,-
89799099999,-89,89.6666666,2935,"NICO, AQ",FM-12,99999,AQ,-
89807099999,-66.55,107.75,42,"SNYDER ROCKS, AY",FM-12,99999,AY,-
89809099999,-66.2833333,110.7666666,375,"CASEY SKIWAY SOUTH, AY",FM-12,99999,AY,-
89811099999,-66.7333333,112.8333333,1368,"LAW DOME SUMMIT, AY",FM-12,99999,AY,-
89828099999,-75.1166666,123.3666666,3250,"DOME C II, AQ",FM-12,99999,AQ,-
89866099999,-77.4333333,163.75,84,"MARBLE POINT, AY",FM-12,99999,AY,-
89872099999,-77.9,170.8166666,45,"FERRELL, AQ",FM-12,99999,AQ,-
89873099999,-83.1333333,174.1666666,60,"ELAINE, AY",FM-12,99999,AY,-
89879099999,-71.8833333,171.2,30,"POSSESSION IS, AY",FM-12,99999,AY,-
91066022701,28.2,-177.38333,5.5,"MIDWAY ISLAND HENDERSON FIELD AIRPORT, UM MQ",FM-15,99999,MQ,-
91162022501,22.03386,-159.78313,4.7,"BARKING SANDS, HI US",FM-15,99999,US,HI
91165022536,21.98048,-159.33863,31.9,"LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US",FM-12,99999,US,HI
91170022508,21.48722,-158.02806,257.9,"WHEELER ARMY AIR FIELD 810.1, HI US",FM-15,99999,US,HI
91176022519,21.45045,-157.76794,3,"KANEOHE BAY MCAS, HI US",FM-15,PHNG ,US,HI
91178022551,21.30555,-158.06582,3.1,"EWA KALAELOA AIRPORT, HI US",FM-15,PHJR ,US,HI
91182022521,21.32402,-157.93946,1.9,"HONOLULU INTERNATIONAL AIRPORT, HI US",FM-12,99999,US,HI
91186022534,21.15448,-157.09612,134.2,"MOLOKAI KAUNAKAKAI MOLOKAI AIRPORT, HI US",FM-15,99999,US,HI
91190022516,20.88871,-156.43453,14,"KAHULUI AIRPORT, HI US",FM-12,99999,US,HI
91190522524,20.7895,-156.9485,396.2,"LANAI AIRPORT 656, HI US",FM-15,99999,US,HI
91197521510,19.73782,-156.04795,11.3,"KAILUA KONA KE AHOLE AIRPORT, HI US",FM-15,99999,US,HI
91197721508,19.76,-155.55361,1798.3,"BRADSHAW ARMY AIR FIELD, HI US",FM-15,99999,US,HI
91203099999,10.0333333,139.8,5,"FALALOP ISLAND CG ULITHI ATOLL, FM",FM-12,99999,FM,-
91212041415,13.55972,144.8375,110,"GUAM WSMO, GU GQ",FM-12,99999,GQ,-
91218041414,13.58333,144.91667,186.5,"GUAM MARSHALL ISLAND, GU GQ",FM-16,99999,GQ,-
91221041419,14.1717,145.2428,179.2,"ROTA AIRPORT, MP CQ",FM-15,PGRO ,CQ,-
91231041420,14.99917,145.62111,82.6,"TINIAN INTERNATIONAL AIRPORT, MP CQ",FM-15,99999,CQ,-
91232041418,15.11667,145.71667,65.5,"SAIPAN INTERNATIONAL AIRPORT, MP CQ",FM-16,PGSN ,CQ,-
91233341420,14.99917,145.62111,82.6,"TINIAN INTERNATIONAL AIRPORT, MP CQ",FM-15,PGWT ,CQ,-
91246041606,19.28333,166.65,7,"WAKE ISLAND, UM WQ",FM-12,99999,WQ,-
91285021504,19.71909,-155.04897,8.8,"HILO INTERNATIONAL AIRPORT 87, HI US",FM-12,99999,US,HI
91293099999,19.1,-155.75,808,"SOUTH KONA HAWAII HAWAII, US",FM-12,99999,US,"I,"
91317099999,7.3833333,143.9166666,4,"WOLEAI ATOLL CAROLINE IS., FM",FM-12,99999,FM,-
91320099999,8.5833333,149.65,0,"ONOUN, FM",FM-12,99999,FM,-
91325099999,6.7,149.3,3,"PULUSUK CAROLINE IS., FM",FM-12,99999,FM,-
91329099999,8.55,151.9,1,"FANANU ISLAND, FM",FM-12,99999,FM,-
91334040505,7.46666,151.85,1.5,"CHUUK WEATHER SERVICE OFFICE AIRPORT, FM FM",FM-12,99999,FM,-
91339099999,5.5,153.8166666,3,"LUKUNOR ATOLL CAROLINE ISLANDS, FM",FM-12,99999,FM,-
91343099999,7.6333333,155.1666666,3,"OROLUK ATOLL AWS CAROLINE ISLANDS, FM",FM-12,99999,FM,-
91348099999,6.9851,158.208989,3.04,"POHNPEI INTERNATIONAL, FM",FM-15,99999,FM,-
91348199999,6.9666667,158.2166667,39,"POHNPEI WEATHER CENTER, FM",FM-12,99999,FM,-
91350099999,6.6666667,159.7833333,2,"MWOAKILLO CAROLINE IS, FM",FM-12,99999,FM,-
91353099999,6.2166666,160.7,4,"PINGELAP ATOLL CAROLINE IS., FM",FM-12,99999,FM,-
91355540509,6.98333,158.2,2.7,"POHNPEI INTERNATIONAL AIRPORT, FM FM",FM-15,PTPN ,FM,-
91356000493,5.3544,162.9533,2.1,"KOSRAE INTERNATIONAL AIRPORT, FM FM",FM-12,99999,FM,-
91366040604,8.73333,167.73333,2.1,"KWAJALEIN, MH RM",FM-15,99999,RM,-
91367099999,7.2666666,168.8333333,3,"AILINGLAPALAP ATOLL MARSHALL IS., RM",FM-12,99999,RM,-
91369099999,5.9166666,169.65,3,"JALUIT ATOLL MARSHALL IS., RM",FM-12,99999,RM,-
91369199999,7.0833333,171.1333333,4,"MAJURO ATOLL WEATHER CENTER, RM",FM-15,99999,RM,-
91376000492,7.06472,171.27194,1.8,"MARSHALL ISLANDS INTERNATIONAL AIRPORT, MH RM",FM-12,99999,RM,-
91378099999,6.0833333,171.7333333,4,"MILI ATOLL MARSHALL IS., RM",FM-12,99999,RM,-
91408040310,7.36722,134.54417,53.6,"BABELTHUAP KOROR AIRPORT, PW PS",FM-12,99999,PS,-
91413040308,9.48333,138.08333,13.4,"YAP ISLAND WEATHER SERVICE OFFICE AIRPORT, FM FM",FM-12,99999,FM,-
91425099999,3.85,155.0166666,4,"NUKUORO ATOLL CAROLINE IS., FM",FM-12,99999,FM,-
91434099999,1.0833333,154.7666666,3,"KAPINGAMARANGI ATOLL CAROLINE IS., FM",FM-12,99999,FM,-
91490099999,1.986161,-157.349778,1.52,"CHRISTMAS ISLAND, KR",FM-12,99999,KR,-
91502099999,-6.7,156.3833333,3,"TARO ISLAND, BP",FM-12,99999,BP,-
91503099999,-8.327969,157.263092,3.04,"MUNDA, BP",FM-12,99999,BP,-
91507099999,-8.7833333,160.7333333,11,"AUKI, BP",FM-12,99999,BP,-
91517099999,-9.4166666,159.9666666,56,"HONIARA, BP",FM-12,99999,BP,-
91520099999,-9.428,160.054789,8.53,"HONIARA INTERNATIONAL, BP",FM-12,99999,BP,-
91541099999,-10.7,165.8,24,"SANTA CRUZ ISLAND, BP",FM-12,99999,BP,-
91551099999,-13.85,167.55,18,"SOLA VANUA LAVA ISL, NH",FM-12,99999,NH,-
91551599999,-15.3,167.9666666,51,"LONGANA AIRPORT, NH",FM-12,99999,NH,-
91554099999,-15.501253,167.222603,56.08,"SANTO PEKOA INTERNATIONAL, NH",FM-12,99999,NH,-
91555099999,-16.4166667,167.8,26,"LAMAP MALEKOULA ISL, NH",FM-12,99999,NH,-
91557099999,-17.699325,168.319794,21.33,"PORT VILA BAUERFIELD, NH",FM-12,99999,NH,-
91565099999,-19.455103,169.223928,5.79,"TANNA, NH",FM-15,99999,NH,-
91568099999,-20.2333333,169.7666666,7,"ANEITYUM, NH",FM-12,99999,NH,-
91570099999,-18.4833333,163.0833333,5,"ILE SURPRISE, NC",FM-12,99999,NC,-
91573099999,-19.7166666,163.65,84,"ILE ART BELEP, NC",FM-12,99999,NC,-
91577099999,-20.546314,164.255625,12.8,"KOUMAC, NC",FM-12,99999,NC,-
91579099999,-20.640556,166.572778,7.01,"OUVEA, NC",FM-12,99999,NC,-
91582099999,-20.7748,167.239864,28.04,"LIFOU, NC",FM-12,99999,NC,-
91587099999,-21.481678,168.037508,42.97,"MARE, NC",FM-12,99999,NC,-
91590099999,-22.014553,166.212972,15.84,"LA TONTOUTA, NC",FM-12,99999,NC,-
91592099999,-22.2666667,166.45,72,"NOUMEA, NC",FM-12,99999,NC,-
91592599999,-20.790028,165.259486,3.04,"TOUHO, NC",FM-12,99999,NC,-
91596099999,-22.588856,167.455969,96.01,"ILE DES PINS, NC",FM-12,99999,NC,-
91601099999,3.0333333,172.7833333,1,"BUTARITARI ATOLL, KR",FM-12,99999,KR,-
91602099999,-0.8833333,169.5333333,3,"TARAWA BETIO, KR",FM-15,99999,KR,-
91610099999,1.381636,173.147036,2.74,"BONRIKI INTERNATIONAL, KR",FM-15,99999,KR,-
91612099999,1.3833333,173.15,2,"BONRIKI AIRPORT, KR",FM-12,99999,KR,-
91623099999,-1.35,176,3,"BERU ISLAND, KR",FM-12,99999,KR,-
91631099999,-5.6666667,176.1333333,3,"NANUMEA ISLAND, TV",FM-12,99999,TV,-
91636099999,-7.2333333,177.15,2,"NUI, TV",FM-12,99999,TV,-
91643080705,-8.516667,179.216667,2.1,"FUNAFUTI NF, TV",FM-12,99999,TV,-
91648099999,-10.75,179.5,3,"NIULAKITA, TV",FM-12,99999,TV,-
91650099999,-12.5,177.05,26,"ROTUMA ISLAND, FJ",FM-12,99999,FJ,-
91652099999,-16.1333333,-179.9833333,63,"UDU POINT AWS, FJ",FM-12,99999,FJ,-
91657099999,-16.466749,179.33986,15.24,"LABASA, FJ",FM-15,99999,FJ,-
91659099999,-17,178.7,36,"NABOUWALU, FJ",FM-12,99999,FJ,-
91660099999,-16.75952,177.54603,30,"YASAWA, FJ",FM-12,99999,FJ,-
91663099999,-16.8166667,179.35,4,"SAVUSAVU AIRPORT, FJ",FM-15,99999,FJ,-
91665099999,-16.6833333,-179.8666667,21,"MATEI, FJ",FM-15,99999,FJ,-
91670099999,-17.15,176.9,5,"VIWA AWS, FJ",FM-12,99999,FJ,-
91676099999,-17.2333333,-178.95,52,"VANUA BALAVU AWS, FJ",FM-12,99999,FJ,-
91680099999,-17.755392,177.443378,17.98,"NADI INTERNATIONAL, FJ",FM-12,99999,FJ,-
91682099999,-18.15,177.4166667,8,"SIGATOKA AWS, FJ",FM-12,99999,FJ,-
91683099999,-18.043267,178.559228,5.18,"NAUSORI INTERNATIONAL, FJ",FM-12,99999,FJ,-
91690099999,-18.15,178.45,6,"LAUTHALA, FJ",FM-15,99999,FJ,-
91691099999,-18.2333333,-178.8,3,"LAKEMBA ISLAND, FJ",FM-12,99999,FJ,-
91693099999,-19.05,178.1666666,33,"VUNISEA, FJ",FM-12,99999,FJ,-
91697099999,-19.1333333,179.75,5,"MATUKU AWS, FJ",FM-12,99999,FJ,-
91699099999,-20.6666666,-178.7166666,28,"ONO I LAU AWS, FJ",FM-12,99999,FJ,-
91701099999,-2.7666666,-171.7166666,2,"KANTON ISLAND, KR",FM-12,99999,KR,-
91723099999,-9.1833333,-171.883333,3,"NUKUNONU AWS, TL",FM-12,99999,TL,-
91753099999,-13.238281,-176.199228,24.07,"WALLIS, WF",FM-12,99999,WF,-
91754099999,-14.3116,-178.06643,5,"FUTUNA ISL MAOPOOPO, WF",FM-12,99999,WF,-
91759099999,-13.829969,-172.008336,17.67,"FALEOLO INTERNATIONAL, WS",FM-12,99999,WS,-
91762099999,-13.8,-171.7833333,2,"APIA UPOLU ISLAND, WS",FM-12,99999,WS,-
91765061705,-14.33056,-170.71361,3.7,"PAGO PAGO WEATHER SERVICE OFFICE AIRPORT, AS AQ",FM-12,99999,AQ,-
91772099999,-15.5666666,-175.6166666,61,"NIUAFOOU, TN",FM-12,99999,TN,-
91776099999,-15.95,-173.7666666,3,"KEPPEL, TN",FM-12,99999,TN,-
91779099999,-18.5833333,-173.9666666,70,"LUPEPAU U, TN",FM-12,99999,TN,-
91783099999,-18.585336,-173.961717,71.93,"VAVAU INTERNATIONAL, TN",FM-15,99999,TN,-
91784099999,-19.777006,-174.341319,9.44,"HAAPAI, TN",FM-12,99999,TN,-
91792000487,-21.23,-175.15,38.1,"FUA AMOTU TONGA, FJ",FM-12,99999,FJ,-
91802099999,-9.0333333,-158.05,1,"PENRHYN AWS, CW",FM-12,99999,CW,-
91809099999,-10.3767,-161.00199,1.83,"MANIHIKI HUMPHREY ISLAND, CW",FM-12,99999,CW,-
91822099999,-19.0666666,-169.9166666,22,"ALOFI, NE",FM-15,99999,NE,-
91830099999,-18.830922,-159.764233,4.26,"AITUTAKI, CW",FM-15,99999,CW,-
91831099999,-18.8333333,-159.7666666,5,"AITUTAKI AWS, CW",FM-12,99999,CW,-
91841099999,-20.1666666,-157.35,25,"MAUKE AWS, CW",FM-12,99999,CW,-
91843099999,-21.202739,-159.805556,5.79,"RAROTONGA INTERNATIONAL, CW",FM-12,99999,CW,-
91847099999,-21.917,-157.95,15,"MANGAIA ISLAND, CW",FM-12,99999,CW,-
91848099999,-21.895833,-157.90666,14,"MANGAIA, CW",FM-12,99999,CW,-
91925099999,-9.8,-139.0333333,53,"HIVA OA, FP",FM-12,99999,FP,-
91929099999,-16.4333333,-151.75,3,"BORA BORA, FP",FM-12,99999,FP,-
91930099999,-16.444378,-151.751286,3.04,"BORA BORA, FP",FM-15,99999,FP,-
91936099999,-17.75,-149.167,2,"TAIARAPU EST, FP",FM-12,99999,FP,-
91938099999,-17.55375,-149.607236,1.52,"TAHITI FAAA, FP",FM-12,99999,FP,-
91943099999,-14.4833333,-145.0333333,3,"TAKAROA, FP",FM-12,99999,FP,-
91944099999,-18.074814,-140.945886,3.04,"HAO, FP",FM-12,99999,FP,-
91948099999,-23.1333333,-134.9666666,89,"MANGAREVA, FP",FM-12,99999,FP,-
91954099999,-23.365353,-149.524072,2.13,"TUBUAI, FP",FM-12,99999,FP,-
91958099999,-27.6166666,-144.3333333,2,"RAPA, FP",FM-12,99999,FP,-
92004099999,-3.583828,143.669186,5.79,"WEWAK INTERNATIONAL, PP",FM-12,99999,PP,-
92010099999,-6.0666666,145.3833333,1587,"GOROKA ATS, PP",FM-12,99999,PP,-
92014599999,-5.826789,144.295861,1642.26,"MOUNT HAGEN, PP",FM-15,99999,PP,-
92014899999,-2.061889,147.42415,3.65,"MOMOTE, PP",FM-12,99999,PP,-
92022099999,-2.7,141.3166666,3,"VANIMO, PP",FM-12,99999,PP,-
92035099999,-9.443383,147.22005,44.5,"PORT MORESBY JACKSONS INTERNATIONAL, PP",FM-12,99999,PP,-
92047099999,-6.569828,146.726242,72.84,"NADZAB, PP",FM-15,99999,PP,-
92076099999,-2.5666666,150.8166666,4,"KAVIENG W.O., PP",FM-12,99999,PP,-
92077099999,-10.3166666,150.3333333,23,"GURNEY W.O., PP",FM-12,99999,PP,-
92100099999,-4.3333333,152.3666666,13,"TOKUA W.O., PP",FM-12,99999,PP,-
93004099999,-34.4333333,172.6833333,216,"CAPE REINGA AWS, NZ",FM-12,99999,NZ,-
93021099999,-35.25,173.9,151,"KERIKERI AERO AWS, NZ",FM-12,99999,NZ,-
93057099999,-35.7666666,174.3666666,38,"WHANGAREI AERODROME, NZ",FM-12,99999,NZ,-
93069099999,-35.9,175.1,60,"MOKOHINAU AWS, NZ",FM-12,99999,NZ,-
93110099999,-37,174.8,7,"AUCKLAND AERO AWS, NZ",FM-12,99999,NZ,-
93119099999,-37.008056,174.791667,7.01,"AUCKLAND INTERNATIONAL, NZ",FM-15,99999,NZ,-
93129099999,-36.8666666,175.6666666,6,"WHITIANGA AERODROME AWS, NZ",FM-12,99999,NZ,-
93173099999,-37.85,175.3333333,53,"HAMILTON AWS, NZ",FM-12,99999,NZ,-
93186099999,-37.671944,176.19611,3.96,"TAURANGA, NZ",FM-12,99999,NZ,-
93191099999,-37.9166666,176.9166666,7,"WHAKATANE AWS, NZ",FM-12,99999,NZ,-
93196099999,-37.55,178.3,46,"HICKS BAY AWS, NZ",FM-12,99999,NZ,-
